census_tract,ped_injury_5to18,youth_pop_5to18,commute_priv_vehicle,med_hhincome,avg_ann_daily_traffic,fragment_index
36047099000,10,281,0.485868102,58681,27322,-1.688306834
36047099200,6,336,0.336548767,68523,20735,-3.618646375
36047099400,7,401,0.488118812,67019,5439,-2.562552824
36047099600,9,669,0.47185261,77611,15306,-2.420620165
36047099800,5,683,0.511615901,67569,26570,-1.07361033
36047100400,2,446,0.386614685,68953,15306,-1.993790604
36047100600,3,453,0.411971831,59000,5744,-2.073238573
36047100800,16,398,0.512325831,59375,20735,-3.361620491
36047101000,9,482,0.441640379,61033,27322,-2.45605897
36047101200,4,356,0.453140097,64811,27322,-2.525119679
36047101400,1,373,0.50213858,70833,5744,-2.375648214
36047101600,0,262,0.505602241,97679,8372,-4.677896645
36047101800,1,306,0.561420345,85388,25692,-1.386932898
36047102000,2,340,0.549180328,94405,5744,-3.536801274
36047102200,1,376,0.534990792,53984,27322,-3.056530473
36047102400,4,416,0.489361702,57533,27322,-2.213870449
36047102600,4,496,0.337465565,69574,15306,-3.011328249
36047102800,15,309,0.463414634,70924,166952,-3.239380119
36047103400,0,906,0.241935484,17092,142051,1.174123962
36047105801,2,1025,0.295546559,27552,34744,0.749274114
36047105804,13,964,0.400210084,27724,25692,0.768892793
36047107000,4,53,0.328947368,66563,142051,1.408864512
36047107800,6,513,0.419917864,60319,9648,-0.626496819
36047109800,10,424,0.354534747,45714,44959,1.362020224
36047110400,46,925,0.188882893,34462,44959,0.661101941
36047110600,15,1018,0.282033426,27846,6756,-0.296299509
36047111000,9,704,0.216855087,20675,32849,0.273984138
36047111600,11,704,0.185779817,36463,32849,1.453965589
36047111800,9,713,0.186813187,30564,11888,4.179127259
36047112000,12,595,0.162701458,26719,7324,0.016965238
36047112200,30,688,0.165406427,29950,7324,-1.639404745
36047112400,11,737,0.170364501,40580,3616,-0.315303807
36047112600,32,824,0.289768484,38902,30055,-0.142391267
36047112800,28,733,0.155828221,38235,30055,-0.043327878
36047113000,15,858,0.269070735,28500,7324,-1.441762223
36047113200,10,388,0.24665392,53587,7324,-3.166941437
36047113400,12,720,0.114754098,17308,6816,1.210303935
36047114201,3,269,0.463380282,37048,70707,-1.669387431
36047114202,1,599,0.422121896,36333,9944,0.971051476
36047114400,16,540,0.153374233,24333,42945,0.826257366
36047114600,9,584,0.335190344,31477,13165,-2.062805951
36047115000,9,635,0.375901133,33438,7284,1.281484771
36047115200,6,766,0.285144566,27155,7284,-0.518951469
36047115600,24,1042,0.24457429,14154,30055,-0.387309113
36047115800,21,627,0.2829555,43806,4799,0.133235426
36047116000,12,539,0.226138032,24766,4799,1.036210335
36047116200,4,428,0.407786885,46463,4799,-1.294446739
36047116400,8,583,0.321468298,38137,4799,-0.77856455
36047116600,22,680,0.225759768,30060,7284,2.277920085
36047116800,6,432,0.154559505,26921,45518,2.923124514
36047117000,13,401,0.119822485,37463,45518,-0.699185238
36047117201,9,521,0.278985507,48897,13165,-2.774576843
36047117202,11,827,0.197949527,45938,9382,1.179036189
36047117400,13,961,0.252466628,49472,13165,0.736833626
36047117601,6,570,0.240242845,43000,13165,-0.536900809
36047117602,2,665,0.207263065,31543,13790,0.626424871
36047117800,6,364,0.233524355,36555,39819,-0.711159558
36047118201,8,647,0.160833954,35789,13790,0.323212304
36047118202,9,633,0.230994152,43385,13790,0.7027206
36047118400,5,1051,0.218998596,47204,7576,1.274879566
36047118600,9,611,0.191251272,42446,21100,0.170657944
36047118800,15,1030,0.135869565,26962,6431,0.347625466
36047119000,20,486,0.179245283,31926,48734,-1.776877245
36047119200,14,658,0.28343949,29087,45518,2.213949971
36047119400,27,833,0.230661041,37981,4799,1.675270302
36047119600,16,1118,0.240196078,33043,21100,1.571242572
36047119800,21,698,0.209213052,37938,58488,-0.866856844
36047120000,4,419,0.1625387,31599,7576,1.776670167
36047120200,6,448,0.344300823,46944,48734,-2.59336965
36047120800,16,1828,0.159105431,33991,4799,0.984321735
36047121000,6,966,0.073831776,16943,11888,-0.675023949
36047121400,11,1135,0.154942119,17839,32849,-0.504127808
36047122000,8,1312,0.283945157,38665,49003,0.994722751
36047123700,27,1970,0.139571354,29328,18970,-1.263920111
36047150200,5,326,0.236578171,99637,105184,-2.65400423
36047152200,6,542,0.292852992,88750,14194,-3.580295341
36061000201,1,544,0.189929329,23036,122289,1.2367748
36061000202,5,943,0.132455177,29418,122289,0.229643724
36061000600,8,1543,0.133278146,18944,122289,0.676770656
36061000700,0,197,0.027932961,114519,45854,6.930811302
36061000800,8,1159,0.167824968,24366,122289,0.933515738
36061000900,1,23,0.119047619,170455,45854,11.31655511
36061001001,0,172,0.112573099,83259,122289,-0.802981407
36061001002,1,1273,0.113689095,17972,145292,1.069659796
36061001200,2,348,0.113506658,42219,84543,1.193105874
36061001300,3,124,0.040295294,122031,58373,9.01984036
36061001401,2,253,0.084766585,78300,13567,-0.807471118
36061001402,8,286,0.043906132,26648,84543,2.850602423
36061001501,6,333,0.04391278,75769,136425,3.462858592
36061001502,3,215,0.022019742,134435,45854,7.74364743
36061001600,41,858,0.096654275,30294,57701,1.53114008
36061001800,17,823,0.061633282,48243,45397,3.86512805
36061002000,3,848,0.066666667,17481,145292,0.01405167
36061002100,7,569,0.067053189,232266,58373,0.747095917
36061002201,11,810,0.063041219,38235,30331,1.443206475
36061002202,3,120,0.025221541,76250,7953,3.185884805
36061002400,2,1027,0.074887668,25467,145292,2.002032772
36061002500,5,795,0.050122249,16333,122289,-0.18001055
36061002601,6,431,0.08072407,44118,7953,1.217145894
36061002602,4,359,0.057919199,72575,7953,0.60454132
36061002700,11,116,0.02955665,46696,13567,1.743214709
36061002800,6,842,0.116756074,34612,16118,1.693254866
36061002900,11,419,0.033248082,35441,136425,3.78738283
36061003001,9,229,0.016112444,71641,30331,5.20921088
36061003002,4,186,0.040848806,46641,22656,2.636627374
36061003100,6,80,0.078907436,164225,37101,8.024655987
36061003200,6,365,0.008548791,67318,22314,4.08022933
36061003300,5,567,0.076171314,219554,84433,2.256115458
36061003400,16,272,0.053772959,72009,22314,5.349309444
36061003601,4,297,0.041146216,45532,30331,2.79723736
36061003602,2,106,0.072010019,68359,28935,6.978477495
36061003700,6,163,0.050773994,100093,84433,4.428614955
36061003800,6,301,0.050410116,62768,37201,6.352954476
36061003900,1,702,0.08015816,118299,84433,3.696379469
36061004000,18,218,0.024459975,91235,37201,5.429607821
36061004100,15,615,0.044420941,53148,41995,3.175561536
36061004200,3,135,0.030480167,141921,37201,9.369633389
36061004300,4,250,0.076666667,79345,30331,4.26665284
36061004400,1,1016,0.072594584,92267,145292,3.923229341
36061004500,3,112,0.02685624,139955,37101,3.135168805
36061004700,8,179,0.098442368,83125,37101,4.750760259
36061004800,2,289,0.047370708,105427,37201,4.772203416
36061004900,8,286,0.080395387,100851,32423,4.402669977
36061005000,12,233,0.081072844,105449,11901,5.018655146
36061005200,9,195,0.059859155,169922,30969,4.392697729
36061005400,1,214,0.096805737,145250,32423,2.9308146
36061005501,2,308,0.06132989,117679,28081,4.251045163
36061005502,3,122,0.057588076,122500,28081,2.008173669
36061005600,8,135,0.086477075,108482,39616,6.981211407
36061005700,5,153,0.136389044,146957,19330,2.607120189
36061005800,7,129,0.070961718,145875,32423,7.825587951
36061005900,3,271,0.043952618,125799,18753,3.628450554
36061006000,2,295,0.118495846,107014,134223,4.959296187
36061006100,7,207,0.109473684,106607,30894,7.223124825
36061006200,4,238,0.064214464,100293,142638,5.739312165
36061006300,13,374,0.078807242,104940,32423,4.708784521
36061006400,11,363,0.054069016,91461,37201,5.094540483
36061006500,3,157,0.019826181,82356,32423,8.272639325
36061006600,6,649,0.068395554,67267,37201,3.593827551
36061006700,3,222,0.059180139,88988,32423,7.050114188
36061006800,10,195,0.031767956,104252,21488,6.803988918
36061006900,4,163,0.076012461,164773,58373,4.617450899
36061007000,6,327,0.038108267,92125,37201,6.288357282
36061007100,1,199,0.044001967,128813,32423,4.620798484
36061007200,5,219,0.021207178,104583,24647,7.934930529
36061007300,3,234,0.024287716,95509,30444,5.998061822
36061007400,2,91,0.051369863,123654,39616,9.085821054
36061007500,2,309,0.048353909,112885,58373,2.637802723
36061007600,11,79,0.060669456,90417,32423,8.476694059
36061007700,4,263,0.06196001,115577,30444,5.859255272
36061007800,0,334,0.040909091,126316,78630,5.848866826
36061007900,1,290,0.021633719,115588,70833,3.812133884
36061008000,4,202,0.051215559,99821,37201,5.328566391
36061008100,0,418,0.051987255,104957,32423,3.691202102
36061008200,9,126,0.096262161,110793,18753,6.617749634
36061008300,6,384,0.062556256,67578,27470,3.824694328
36061008400,3,49,0.05244123,126250,32423,9.162615713
36061008601,0,147,0.08396533,141367,142638,4.959211532
36061008603,1,280,0.149500217,148080,114831,5.114512114
36061008700,5,251,0.037519747,110261,30444,4.460457419
36061008800,1,217,0.06145597,94903,45373,6.301248356
36061008900,3,359,0.091400757,87802,27470,5.007494202
36061009000,2,287,0.042780749,122769,45373,8.035525649
36061009100,9,250,0.037371663,109414,30444,3.687016228
36061009200,3,47,0.042242704,109306,37201,8.222921499
36061009300,3,606,0.020926489,82404,27470,3.055898833
36061009500,5,112,0.025966532,152688,29423,7.732227472
36061009700,3,456,0.081400253,46007,27470,1.436879484
36061009800,2,281,0.069935858,110735,45373,4.448379952
36061009900,11,96,0.048026316,127152,76710,7.034990963
36061010000,4,77,0.110373444,108542,37201,6.612743165
36061010100,14,23,0.058035714,143750,32423,10.58743704
36061010300,4,35,0.058124174,87264,32684,6.523580474
36061010400,3,23,0.084078712,107875,32423,7.850325455
36061010601,0,426,0.134825992,126933,20669,1.486831236
36061010602,2,398,0.088996764,117885,137077,4.79160752
36061010800,9,405,0.150574922,105060,72768,5.768797992
36061010900,7,6,0,132500,29870,6.867021964
36061011000,4,347,0.063054187,104583,100896,6.105440735
36061011100,1,149,0.034717716,98107,32684,7.213406807
36061011201,1,55,0.027687296,225250,32423,11.96777874
36061011202,9,36,0.088888889,153594,28576,18.67199848
36061011203,3,81,0.057285181,117059,37201,9.213663008
36061011401,3,101,0.044444444,179183,28576,12.1010076
36061011402,3,154,0.104865772,147125,32082,5.95182561
36061011500,6,77,0.011952191,73021,104196,9.152163781
36061011600,2,136,0.061088977,70203,137077,7.880551126
36061011700,2,181,0.04156276,106226,104196,6.558814764
36061011800,10,586,0.097846268,108736,37201,4.26437096
36061012000,7,370,0.102228047,142156,40667,5.066847866
36061012100,5,379,0.055231014,62866,32684,6.172009014
36061012200,0,333,0.148755313,156500,18753,7.506871975
36061012400,3,602,0.083065035,119808,137077,5.845914181
36061012500,6,81,0.073087819,144097,29870,11.41874921
36061012600,2,853,0.066489754,101107,37201,5.074186503
36061012700,16,375,0.078306646,67369,32684,4.947991006
36061012800,4,769,0.100145138,164830,40667,1.384418098
36061012900,8,264,0.070117776,106625,102523,6.761857359
36061013000,3,532,0.297505938,217070,18753,3.710373354
36061013100,11,66,0.043804756,87813,29870,9.259808804
36061013200,12,769,0.124472574,77589,137077,4.393868566
36061013300,7,225,0.039305041,82123,32684,8.579577585
36061013400,9,702,0.059375903,97600,37201,4.046573932
36061013500,6,580,0.108422665,61484,104119,5.712145346
36061013600,7,1402,0.096427834,107343,137077,3.446926029
36061013700,7,268,0.061376896,128969,32423,7.901548296
36061013800,1,768,0.068936578,108165,37201,4.539337046
36061013900,13,251,0.056767784,82296,32684,8.072632419
36061014000,6,1015,0.066894198,131964,24418,2.273226519
36061014200,4,681,0.200597312,225208,24630,4.444148738
36061014401,1,510,0.109717868,118125,26765,2.037752666
36061014402,5,616,0.094685542,109934,137077,1.97656013
36061014500,2,224,0.042767733,162576,32684,8.741265554
36061014601,7,213,0.053773585,114792,26251,4.989887068
36061014602,3,484,0.059093315,93420,26251,5.096604931
36061014700,3,122,0.069340974,121414,4767,6.540360172
36061014801,1,357,0.097935103,149875,24418,2.138558401
36061014802,8,867,0.086829268,112237,24418,2.230353182
36061014900,6,350,0.125469337,158679,30107,5.038156159
36061015001,2,357,0.127939793,155536,18753,0.960586098
36061015002,1,884,0.080891998,160379,18753,0.430849185
36061015100,8,880,0.036749928,62889,104119,5.827699929
36061015200,8,818,0.107621951,67065,176420,2.560722581
36061015300,3,672,0.05495645,120889,30107,4.388555443
36061015400,2,947,0.101060305,83767,23217,1.873727713
36061015500,1,727,0.101638741,118315,104119,2.24358783
36061015601,4,263,0.122321214,87363,26526,4.336788485
36061015602,8,314,0.061,45592,23217,3.036788649
36061015700,3,742,0.052961454,124666,30107,5.02408788
36061015801,5,631,0.064526914,140625,22143,2.762759523
36061015802,4,175,0.051042416,97467,12885,5.998601874
36061015900,6,819,0.042160515,128125,104119,3.812459408
36061016001,5,692,0.16716064,182917,21188,0.027950582
36061016002,0,354,0.052002391,106471,21188,2.305742683
36061016100,5,470,0.086453999,130189,20038,4.553636245
36061016200,11,1719,0.135817308,24063,176420,1.889162864
36061016300,2,532,0.057687546,115911,128817,3.387565969
36061016400,15,1163,0.094915254,33792,22824,1.987557803
36061016500,6,556,0.056043388,133992,20038,2.802826302
36061016600,15,1123,0.054110302,37959,12885,3.087777293
36061016700,13,647,0.055755895,108971,128817,3.162164591
36061016800,16,846,0.109090909,26069,18753,2.357886227
36061016900,9,712,0.024767802,92019,20038,4.956348961
36061017000,26,1084,0.04432398,32024,22824,1.980107458
36061017100,9,939,0.087576743,108538,128817,1.735059933
36061017200,25,955,0.055665219,34412,12885,1.600415655
36061017300,3,878,0.108548931,109283,20038,3.4256118
36061017401,17,906,0.103914591,20607,18753,2.366841826
36061017402,1,344,0.071786311,45516,18753,1.818652836
36061017500,5,1298,0.070469799,130179,128817,3.395900819
36061017700,7,1025,0.114305588,67958,20038,1.874085251
36061017800,22,596,0.042465044,30023,176420,2.120753055
36061017900,11,950,0.071170084,76506,128817,3.521148768
36061018000,16,1386,0.067567568,26578,22824,1.482868232
36061018100,3,793,0.086391082,71927,20038,2.220856255
36061018200,23,1257,0.037441498,22813,17256,2.47885618
36061018300,16,647,0.084969789,87072,134896,3.740297795
36061018400,8,1498,0.118332745,25274,18753,1.792736012
36061018500,7,218,0.059506531,105032,20038,2.999976074
36061018600,4,1080,0.012769705,23044,15215,0.843488872
36061018700,4,1107,0.129608295,97135,134896,2.938824009
36061018800,25,993,0.078164826,29194,22824,2.77432678
36061018900,16,1486,0.068049978,33175,20038,1.957272474
36061019000,17,479,0.119372442,56432,18912,2.198170709
36061019100,5,982,0.07217362,89063,134896,2.493490703
36061019200,0,834,0.071501532,16836,176420,-0.384276595
36061019300,13,1005,0.049730838,34656,20038,2.735764901
36061019400,16,1246,0.087400681,22109,22824,1.440216541
36061019500,9,837,0.06843318,102734,134896,2.507392107
36061019600,27,588,0.056630824,17254,19317,2.781150328
36061019701,4,59,0.078125,72708,13778,6.71022303
36061019702,5,244,0.058873003,63564,12145,3.723686327
36061019800,16,181,0.162612926,77237,19317,1.797225289
36061019900,5,660,0.067001255,68786,134896,5.323860884
36061020000,8,274,0.032620922,73393,18326,2.595393168
36061020101,0,54,0.020446097,92679,11640,4.765390741
36061020102,12,565,0.092161929,56157,9837,1.412955748
36061020300,4,90,0.029565217,35313,73216,7.367076016
36061020500,3,305,0.068965517,113750,134896,5.159549674
36061020600,7,384,0.042520881,35583,13727,4.850390237
36061020701,1,107,0.03,53697,11640,3.411700785
36061020800,13,635,0.094982765,40369,17654.25,2.871449206
36061020901,20,692,0.070365359,29457,22579,0.862890253
36061021000,4,1171,0.078875793,31105,97583,0.337765673
36061021100,17,1084,0.082434699,49952,134688,1.598706079
36061021200,16,416,0.149150987,51709,15210,5.527671434
36061021303,8,848,0.089249493,36921,16699,2.053720335
36061021400,1,243,0.063511084,42926,8049,4.852153806
36061021500,13,601,0.082914573,33244,19410,1.351267433
36061021600,6,1082,0.099921528,42689,23354,2.139200179
36061021800,23,890,0.059882199,48781,23354,1.239712664
36061021900,27,1202,0.039021852,17059,134688,0.853080049
36061022000,9,776,0.144731764,39155,23354,2.39665997
36061022102,4,212,0.09536308,40280,14233,2.555283862
36061022200,22,404,0.026622296,39148,23354,3.024604933
36061022301,8,1355,0.082904222,36406,134688,0.792309469
36061022302,1,582,0.096666667,25608,134688,1.366841315
36061022400,19,1265,0.114880493,22092,23354,0.514609562
36061022500,14,1335,0.114109647,47530,134688,1.338601015
36061022600,10,570,0.071852732,36585,23354,6.109005289
36061022700,19,587,0.05159396,42893,17116,2.968399007
36061022800,20,806,0.126895451,33750,23354,3.444446598
36061022900,10,1212,0.117395945,33052,134688,2.066130685
36061023000,14,1410,0.078144694,33281,23354,2.70348412
36061023100,26,720,0.092659446,43965,17116,3.77005694
36061023200,26,1634,0.228222437,28757,23354,1.540506182
36061023300,9,894,0.108799049,39032,134688,1.213517223
36061023400,5,723,0.145106383,32272,23354,3.068678053
36061023501,19,946,0.144781145,33813,16699,2.448322023
36061023502,1,331,0.082840237,30739,13409,4.767759804
36061023600,10,1043,0.174167417,37003,97583,0.676285132
36061023700,7,1052,0.080447232,37553,134688,2.685168797
36061023801,1,1134,0.074683043,86175,100896,2.977390117
36061023802,0,91,0.051150895,117292,100896,5.332446552
36061023900,9,351,0.213492063,39044,16699,1.480128605
36061024100,9,890,0.192307692,45360,132997,2.089602395
36061024200,17,695,0.191332788,17669,96874,0.958387867
36061024301,10,623,0.086135693,37593,14642,4.016680161
36061024302,4,1702,0.073041169,18153,97583,1.054940128
36061024500,25,2339,0.140808344,34564,23606,1.067929456
36061024700,13,918,0.079526692,32096,132997,1.401469473
36061024900,6,166,0.183529412,34044,14642,-0.515589588
36061025100,20,357,0.104674797,29974,23606,1.876964955
36061025300,20,1580,0.1435247,36047,23606,1.523077618
36061025500,4,484,0.085470085,50631,276476,3.091455635
36061025700,19,562,0.123395854,74813,22579,0.778442947
36061025900,6,529,0.135030437,57150,17116,0.569764421
36061026100,18,2022,0.120199759,29955,149439,-0.433597693
36061026300,19,1351,0.119507909,29119,115305,-0.272802035
36061026500,15,784,0.058687259,48750,115305,1.492926417
36061026700,5,161,0.261271676,42132,66794,3.236056474
36061026900,27,1299,0.129186603,33301,44375,-0.158818576
36061027100,23,1205,0.104639068,50020,23702,0.72550811
36061027300,6,589,0.134825473,73620,8651,1.352258469
36061027500,0,249,0.150106838,96375,94526,0.18465074
36061027700,10,1093,0.103815114,28302,6568,0.920801235
36061027900,17,1469,0.17078323,50841,23702,1.044303162
36061028100,0,232,0.142177275,105962,8575,0.833334812
36061028300,6,1125,0.083685943,50435,23702,0.891747708
36061028500,15,1095,0.117746861,32214,23702,1.768560763
36061028700,14,565,0.127091814,46104,94526,1.765569011
36061029100,13,1916,0.206302521,29856,31013,-0.085074081
36061029300,14,1515,0.227745966,33006,31013,0.996972516
36061029500,7,803,0.116435563,64128,31013,1.048603635
36061029900,9,670,0.162085976,20274,36767,0.665890583
36061030300,1,452,0.133363069,55337,31013,1.779705156
36061030700,2,326,0.15437902,81667,31013,1.404116089
36061030900,9,1489,0.169921875,28015,31013,0.674553029
36061031703,4,690,0.101038908,196027,54200,3.763184069
36061031704,1,536,0.108549472,152500,45854,4.204528408
36081000100,1,126,0.14716887,125332,100896,6.249618371
36081000200,0,479,0.298850575,62070,9118,-3.198787379
36081000400,10,842,0.279425394,53355,9118,-2.491034352
36081000600,2,688,0.274126702,63793,68772,-0.407589886
36081000700,3,292,0.12243685,82470,78630,1.490984689
36081000800,3,639,0.382422803,61250,2625,-2.441733337
36081001000,9,666,0.370701513,62194,9118,-2.31798446
36081001200,10,589,0.461724806,67690,9118,-2.488904992
36081001400,7,672,0.281233664,75048,9118,-2.268731194
36081001600,10,476,0.34,59013,9118,-2.219156363
36081001800,18,542,0.269498607,59250,9118,-2.575884396
36081001900,3,53,0.071190211,118563,100896,3.447552714
36081002000,0,323,0.291954023,77734,49745,-3.590015476
36081002200,0,327,0.18373494,58333,49745,-0.389634493
36081002400,2,378,0.293809939,62007,9809,-2.193925459
36081002500,0,1592,0.191042048,19227,13965,1.378269784
36081002600,5,389,0.466834593,77933,9809,-2.664383496
36081002800,5,563,0.381060606,62298,9809,-0.808158167
36081003000,5,247,0.4512,41875,9809,-2.72728796
36081003100,1,194,0.107371795,58214,36317,3.680933233
36081003200,7,302,0.447166922,75859,49745,-1.107025893
36081003300,7,283,0.176155392,46681,36317,1.505079899
36081003400,13,440,0.405257393,75402,68772,-1.922514056
36081003600,1,600,0.432269717,74727,10125,-0.701707942
36081003800,22,417,0.386965377,52540,38254,0.716556589
36081003900,1,218,0.191637631,42303,13965,3.391727606
36081004001,2,409,0.34115347,55500,38254,-1.33737641
36081004002,7,250,0.405209841,63750,38254,-3.160865555
36081004200,5,826,0.220867869,49227,10125,-1.832169
36081004300,0,465,0.195026178,18088,30701,1.929240102
36081004401,12,712,0.444669366,53000,43194,-2.416094904
36081004500,0,248,0.138620245,70932,30701,-1.8219789
36081004700,1,555,0.180958812,31292,30701,0.236307697
36081005100,1,347,0.091254753,45652,15711,0.011497584
36081005200,2,526,0.36920385,57520,10125,-0.710633556
36081005300,0,491,0.121090909,53228,15711,2.245301778
36081005400,9,971,0.405496829,58456,10125,-2.484976689
36081005500,1,134,0.159863946,54779,7888,0.268321103
36081005700,2,496,0.161361954,59559,15711,0.506811608
36081005800,20,886,0.54082397,66518,43194,-1.529150467
36081005900,0,356,0.126107128,65021,15711,1.995518215
36081006100,3,432,0.145571389,57277,15711,1.924330508
36081006201,2,392,0.703461538,60320,82865,-1.583259623
36081006202,9,997,0.604914934,55783,82865,-1.27326674
36081006300,0,532,0.123318386,57798,15711,2.51301862
36081006501,0,298,0.13452728,57045,17750,3.844724678
36081006502,0,374,0.200803213,66442,14556,2.307396643
36081006900,0,436,0.142444261,48177,30665,2.41736146
36081007100,1,362,0.16004912,63487,30665,2.725919058
36081007300,2,308,0.160194175,58750,11450,1.345157189
36081007500,0,306,0.11799013,59893,11460,1.821864941
36081007700,4,172,0.195953142,76458,30665,2.252462848
36081007900,1,515,0.151225344,34476,30665,-0.445946572
36081008100,0,220,0.211890244,66384,13965,2.369688296
36081008300,3,480,0.217456359,47031,30665,0.240464544
36081008500,3,245,0.274089936,32271,13965,-0.211277859
36081008600,18,481,0.428453947,70481,58606,-1.021540969
36081008700,2,1091,0.179305913,21250,13965,0.824761854
36081008800,2,470,0.525856698,84412,58606,-2.036231006
36081009100,1,313,0.308198683,56042,30665,2.093813945
36081009400,6,505,0.32382311,55339,18464,-1.497406954
36081009500,0,196,0.310600445,60111,157316,0.606730587
36081009600,16,553,0.431440046,66172,18464,-3.377774672
36081009700,0,281,0.2256,75357,10373,1.642057775
36081009800,3,446,0.3288854,63796,9905,-1.874888881
36081010000,13,620,0.455786736,64688,18464,-5.115608579
36081010100,1,256,0.237752161,54362,10373,0.646894505
36081010200,2,501,0.515316542,58301,14859,-3.097462725
36081010300,0,354,0.356465302,52614,9093,3.290769482
36081010400,5,558,0.312743461,62841,7983,-2.282158247
36081010500,0,627,0.306220096,45111,10848,0.394939438
36081010600,15,585,0.42632171,53897,8668,-3.116919203
36081010800,8,576,0.388965517,50000,9905,-3.66383201
36081011000,17,579,0.325017325,51920,9905,-3.777532973
36081011100,0,351,0.198275862,64808,10848,0.536550352
36081011200,4,437,0.323347107,50027,7983,-0.003278459
36081011300,1,371,0.147741663,59071,9177,0.254947814
36081011400,3,265,0.241830065,53333,27607,-0.324748081
36081011500,0,188,0.104909213,62917,9177,2.95328281
36081011600,10,404,0.307901907,57780,27607,-2.94469164
36081011700,1,318,0.138702461,61692,16792,0.907744036
36081011800,12,492,0.442307692,52938,27607,-1.286816321
36081011900,0,138,0.152149945,56492,9423,1.632945733
36081012000,4,456,0.420650096,53750,27607,-1.004034238
36081012100,0,169,0.273640167,57566,9423,0.611109016
36081012200,6,511,0.310443491,58472,11092,-1.998242619
36081012301,0,292,0.289815448,65260,10848,-0.292692056
36081012400,9,503,0.388182498,58209,9905,-2.377751324
36081012500,1,127,0.192734612,57784,157316,0.731576547
36081012601,8,495,0.232517483,59397,9905,-0.063528164
36081012602,6,467,0.371908127,57634,9809,-0.922538712
36081012800,2,316,0.383863081,65319,12042,0.321202447
36081013000,10,301,0.428746929,63650,12042,1.05725287
36081013200,3,315,0.44787234,62083,11707,0.612541719
36081013400,1,581,0.389864865,63288,23398,1.590833471
36081013500,1,169,0.399739583,55956,10848,-1.336963006
36081013600,1,248,0.225206612,58833,23398,-0.574116498
36081013700,0,117,0.364293086,65463,123983,1.557546018
36081013800,3,511,0.299199085,62000,23398,-0.329378917
36081014000,7,629,0.408450704,68611,23398,0.575380901
36081014100,0,163,0.13153457,64907,115700,-0.079949713
36081014201,8,839,0.264234384,58438,23398,-1.552804135
36081014202,18,452,0.291060291,63472,24606,-1.211421154
36081014300,1,515,0.22392638,57281,21482,1.515406192
36081014400,12,363,0.37254902,46281,11092,0.207815109
36081014500,0,237,0.249090909,58095,9842,3.255430026
36081014700,1,259,0.282621768,52244,15380,1.372646966
36081014800,3,424,0.298353909,61205,24606,-2.763165961
36081014900,2,344,0.165109034,74750,15380,2.102340027
36081015000,4,465,0.483820047,70450,1847,-4.988185783
36081015100,1,295,0.16656857,61487,7734,0.280767582
36081015200,2,490,0.475146199,59512,24606,-2.651832561
36081015300,1,165,0.135993485,51319,10024,3.233008666
36081015400,4,440,0.464995678,62500,9223,-2.366932009
36081015500,2,216,0.168806162,69625,15380,0.923907447
36081015600,13,569,0.403463759,50068,9223,-2.285327376
36081015700,3,208,0.121137206,45811,12694,1.309573489
36081015801,14,679,0.475206612,61055,22062,-3.416948338
36081015802,11,707,0.320600273,47015,8668,-2.313362937
36081015900,2,372,0.125566636,47472,10024,1.967496087
36081016100,1,330,0.111480865,50559,10024,-0.367026121
36081016300,1,731,0.210867802,25625,10024,-0.625194072
36081016400,4,583,0.404368359,65766,5391,-4.584725359
36081016600,9,531,0.377514793,50000,14859,-2.148165536
36081016800,6,496,0.498608792,66273,14837,-4.962191744
36081016900,2,568,0.200558075,54194,10233,0.142870857
36081017000,4,507,0.499495459,49048,9481,-3.696710854
36081017200,3,396,0.451612903,60473,9481,-4.443118586
36081017400,2,383,0.549958018,60469,9481,-4.890550757
36081017600,3,440,0.46507177,49306,8902,-3.855319647
36081017800,1,313,0.486313869,45441,14837,-3.244127818
36081017900,17,132,0.198934281,39773,44215,2.178055201
36081018000,2,224,0.493421053,43558,14837,-2.619699229
36081018101,1,459,0.102336449,41063,44215,0.896851451
36081018102,1,332,0.086829268,52935,44215,2.276369417
36081018200,11,431,0.423611111,56296,139895,-2.225597923
36081018300,6,631,0.125038308,66908,44215,0.326516703
36081018401,0,449,0.418794688,58939,13317,-2.948386688
36081018402,9,390,0.552353506,61333,12341,-2.575801388
36081018501,3,335,0.140986469,56971,6142,-0.005732049
36081018502,4,421,0.151199638,65869,6142,0.640741573
36081018600,1,325,0.484924623,66250,139895,0.046341359
36081018700,0,411,0.267404034,73571,161996,0.07792311
36081018800,0,222,0.600719424,71484,139895,-2.481762455
36081018900,6,408,0.186743516,54429,17873,0.238066789
36081019000,5,389,0.514890282,71645,17604,-3.373765372
36081019200,5,317,0.350649351,58264,139895,-2.021807602
36081019400,2,484,0.507155635,60764,139895,-3.4622197
36081019600,8,561,0.245548266,60581,17604,-0.662173743
36081019800,11,666,0.248401826,40531,14696,-1.860558883
36081019900,7,122,0.444444444,56801,70110,6.194121164
36081020200,3,245,0.339556593,55375,139895,-3.330446072
36081020400,13,431,0.258639911,27418,22062,0.219136052
36081020500,0,209,0.355060034,46000,161996,0.117298478
36081020600,3,346,0.392857143,53013,139895,-0.155279852
36081020800,11,491,0.427899687,59097,139895,-2.536929938
36081021200,12,409,0.218875502,31576,131958,0.582639309
36081021400,8,895,0.229558673,47780,147053,0.669502042
36081021600,5,442,0.246588235,59792,138588,-0.2897862
